TargetID,StoreID,DateKey,Date,YearMonth,Region,TargetRevenue,TargetProfitMargin,TargetOrders
T-S025-2024-03,S025,20240301,2024-03-01,2024-03,Regional WA,10314.65,0.2362,80
T-S025-2024-04,S025,20240401,2024-04-01,2024-04,Regional WA,10394.05,0.2371,80
T-S025-2024-05,S025,20240501,2024-05-01,2024-05,Regional WA,10000.0,0.2571,80
T-S025-2024-06,S025,20240601,2024-06-01,2024-06,Regional WA,10000.0,0.2438,80
T-S025-2024-07,S025,20240701,2024-07-01,2024-07,Regional WA,10000.0,0.2511,80
T-S025-2024-08,S025,20240801,2024-08-01,2024-08,Regional WA,10000.0,0.2595,80
T-S025-2024-09,S025,20240901,2024-09-01,2024-09,Regional WA,10000.0,0.2466,80
T-S025-2024-10,S025,20241001,2024-10-01,2024-10,Regional WA,10000.0,0.2383,80
T-S025-2024-11,S025,20241101,2024-11-01,2024-11,Regional WA,10000.0,0.2355,80
T-S025-2024-12,S025,20241201,2024-12-01,2024-12,Regional WA,15017.23,0.2504,92
T-S025-2025-01,S025,20250101,2025-01-01,2025-01,Regional WA,13916.4,0.2448,94
T-S025-2025-02,S025,20250201,2025-02-01,2025-02,Regional WA,10000.0,0.2422,80
T-S025-2025-03,S025,20250301,2025-03-01,2025-03,Regional WA,10000.0,0.2439,80
T-S025-2025-04,S025,20250401,2025-04-01,2025-04,Regional WA,10000.0,0.2393,80
T-S025-2025-05,S025,20250501,2025-05-01,2025-05,Regional WA,11389.46,0.2559,80
T-S025-2025-06,S025,20250601,2025-06-01,2025-06,Regional WA,10000.0,0.2465,80
T-S025-2025-07,S025,20250701,2025-07-01,2025-07,Regional WA,10000.0,0.24,80
T-S025-2025-08,S025,20250801,2025-08-01,2025-08,Regional WA,10000.0,0.2379,80
T-S025-2025-09,S025,20250901,2025-09-01,2025-09,Regional WA,10000.0,0.2493,80
T-S025-2025-10,S025,20251001,2025-10-01,2025-10,Regional WA,10104.61,0.2365,80
T-S025-2025-11,S025,20251101,2025-11-01,2025-11,Regional WA,12039.25,0.224,80
T-S025-2025-12,S025,20251201,2025-12-01,2025-12,Regional WA,17152.14,0.2355,102
T-S026-2023-01,S026,20230101,2023-01-01,2023-01,Regional WA,10000.0,0.2633,80
T-S026-2023-02,S026,20230201,2023-02-01,2023-02,Regional WA,10000.0,0.2571,80
T-S026-2023-03,S026,20230301,2023-03-01,2023-03,Regional WA,10000.0,0.2466,80
T-S026-2023-04,S026,20230401,2023-04-01,2023-04,Regional WA,10000.0,0.2605,80
T-S026-2023-05,S026,20230501,2023-05-01,2023-05,Regional WA,10000.0,0.2515,80
T-S026-2023-06,S026,20230601,2023-06-01,2023-06,Regional WA,10000.0,0.2501,80
T-S026-2023-07,S026,20230701,2023-07-01,2023-07,Regional WA,10000.0,0.2515,80
T-S026-2023-08,S026,20230801,2023-08-01,2023-08,Regional WA,10000.0,0.2387,80
T-S026-2023-09,S026,20230901,2023-09-01,2023-09,Regional WA,10000.0,0.2521,80
T-S026-2023-10,S026,20231001,2023-10-01,2023-10,Regional WA,10000.0,0.2506,80
T-S026-2023-11,S026,20231101,2023-11-01,2023-11,Regional WA,10000.0,0.2536,80
T-S026-2023-12,S026,20231201,2023-12-01,2023-12,Regional WA,10000.0,0.2668,80
T-S026-2024-01,S026,20240101,2024-01-01,2024-01,Regional WA,10180.56,0.2556,80
T-S026-2024-02,S026,20240201,2024-02-01,2024-02,Regional WA,10000.0,0.2359,80
T-S026-2024-03,S026,20240301,2024-03-01,2024-03,Regional WA,10000.0,0.2646,80
T-S026-2024-04,S026,20240401,2024-04-01,2024-04,Regional WA,10000.0,0.2657,80
T-S026-2024-05,S026,20240501,2024-05-01,2024-05,Regional WA,10000.0,0.257,80
T-S026-2024-06,S026,20240601,2024-06-01,2024-06,Regional WA,10000.0,0.2545,80
T-S026-2024-07,S026,20240701,2024-07-01,2024-07,Regional WA,10000.0,0.2544,80
T-S026-2024-08,S026,20240801,2024-08-01,2024-08,Regional WA,10000.0,0.2787,80
T-S026-2024-09,S026,20240901,2024-09-01,2024-09,Regional WA,10000.0,0.2511,80
T-S026-2024-10,S026,20241001,2024-10-01,2024-10,Regional WA,10000.0,0.2523,80
T-S026-2024-11,S026,20241101,2024-11-01,2024-11,Regional WA,10000.0,0.2622,80
T-S026-2024-12,S026,20241201,2024-12-01,2024-12,Regional WA,10000.0,0.2474,80
T-S026-2025-01,S026,20250101,2025-01-01,2025-01,Regional WA,10000.0,0.2556,80
T-S026-2025-02,S026,20250201,2025-02-01,2025-02,Regional WA,10000.0,0.2682,80
T-S026-2025-03,S026,20250301,2025-03-01,2025-03,Regional WA,10000.0,0.2545,80
T-S026-2025-04,S026,20250401,2025-04-01,2025-04,Regional WA,10000.0,0.2511,80
T-S026-2025-05,S026,20250501,2025-05-01,2025-05,Regional WA,10000.0,0.269,80
T-S026-2025-06,S026,20250601,2025-06-01,2025-06,Regional WA,10000.0,0.2631,80
T-S026-2025-07,S026,20250701,2025-07-01,2025-07,Regional WA,10000.0,0.2674,80
T-S026-2025-08,S026,20250801,2025-08-01,2025-08,Regional WA,10000.0,0.2591,80
T-S026-2025-09,S026,20250901,2025-09-01,2025-09,Regional WA,10000.0,0.2491,80
T-S026-2025-10,S026,20251001,2025-10-01,2025-10,Regional WA,10000.0,0.2604,80
T-S026-2025-11,S026,20251101,2025-11-01,2025-11,Regional WA,10000.0,0.2596,80
T-S026-2025-12,S026,20251201,2025-12-01,2025-12,Regional WA,10135.31,0.248,80
T-S027-2023-01,S027,20230101,2023-01-01,2023-01,Tasmania,10000.0,0.2424,80
T-S027-2023-02,S027,20230201,2023-02-01,2023-02,Tasmania,10000.0,0.2444,80
T-S027-2023-03,S027,20230301,2023-03-01,2023-03,Tasmania,10000.0,0.2346,80
T-S027-2023-04,S027,20230401,2023-04-01,2023-04,Tasmania,10000.0,0.2451,80
T-S027-2023-05,S027,20230501,2023-05-01,2023-05,Tasmania,10000.0,0.2383,80
T-S027-2023-06,S027,20230601,2023-06-01,2023-06,Tasmania,10000.0,0.2334,80
T-S027-2023-07,S027,20230701,2023-07-01,2023-07,Tasmania,10000.0,0.241,80
T-S027-2023-08,S027,20230801,2023-08-01,2023-08,Tasmania,10000.0,0.2452,80
T-S027-2023-09,S027,20230901,2023-09-01,2023-09,Tasmania,10000.0,0.2314,80
T-S027-2023-10,S027,20231001,2023-10-01,2023-10,Tasmania,10000.0,0.238,80
T-S027-2023-11,S027,20231101,2023-11-01,2023-11,Tasmania,10000.0,0.2403,80
T-S027-2023-12,S027,20231201,2023-12-01,2023-12,Tasmania,10000.0,0.2407,80
T-S027-2024-01,S027,20240101,2024-01-01,2024-01,Tasmania,10000.0,0.2434,80
T-S027-2024-02,S027,20240201,2024-02-01,2024-02,Tasmania,10000.0,0.2419,80
T-S027-2024-03,S027,20240301,2024-03-01,2024-03,Tasmania,10000.0,0.2393,80
T-S027-2024-04,S027,20240401,2024-04-01,2024-04,Tasmania,10000.0,0.2452,80
T-S027-2024-05,S027,20240501,2024-05-01,2024-05,Tasmania,10000.0,0.2548,80
T-S027-2024-06,S027,20240601,2024-06-01,2024-06,Tasmania,10000.0,0.2519,80
T-S027-2024-07,S027,20240701,2024-07-01,2024-07,Tasmania,10000.0,0.234,80
T-S027-2024-08,S027,20240801,2024-08-01,2024-08,Tasmania,10000.0,0.2443,80
T-S027-2024-09,S027,20240901,2024-09-01,2024-09,Tasmania,10000.0,0.2578,80
T-S027-2024-10,S027,20241001,2024-10-01,2024-10,Tasmania,10000.0,0.2361,80
T-S027-2024-11,S027,20241101,2024-11-01,2024-11,Tasmania,10000.0,0.2479,80
T-S027-2024-12,S027,20241201,2024-12-01,2024-12,Tasmania,10804.57,0.2407,80
T-S027-2025-01,S027,20250101,2025-01-01,2025-01,Tasmania,11109.29,0.2496,80
T-S027-2025-02,S027,20250201,2025-02-01,2025-02,Tasmania,10000.0,0.2561,80
T-S027-2025-03,S027,20250301,2025-03-01,2025-03,Tasmania,10000.0,0.2388,80
T-S027-2025-04,S027,20250401,2025-04-01,2025-04,Tasmania,10000.0,0.2628,80
T-S027-2025-05,S027,20250501,2025-05-01,2025-05,Tasmania,10000.0,0.2447,80
T-S027-2025-06,S027,20250601,2025-06-01,2025-06,Tasmania,10000.0,0.2484,80
T-S027-2025-07,S027,20250701,2025-07-01,2025-07,Tasmania,10000.0,0.2451,80
T-S027-2025-08,S027,20250801,2025-08-01,2025-08,Tasmania,10000.0,0.2435,80
T-S027-2025-09,S027,20250901,2025-09-01,2025-09,Tasmania,10000.0,0.2386,80
T-S027-2025-10,S027,20251001,2025-10-01,2025-10,Tasmania,10000.0,0.2501,80
T-S027-2025-11,S027,20251101,2025-11-01,2025-11,Tasmania,10000.0,0.2391,80
T-S027-2025-12,S027,20251201,2025-12-01,2025-12,Tasmania,11985.25,0.2477,80
T-S028-2023-01,S028,20230101,2023-01-01,2023-01,Tasmania,10000.0,0.2439,80
T-S028-2023-02,S028,20230201,2023-02-01,2023-02,Tasmania,10000.0,0.2499,80
T-S028-2023-03,S028,20230301,2023-03-01,2023-03,Tasmania,10000.0,0.2485,80
T-S028-2023-04,S028,20230401,2023-04-01,2023-04,Tasmania,10000.0,0.2657,80
T-S028-2023-05,S028,20230501,2023-05-01,2023-05,Tasmania,10000.0,0.2582,80
T-S028-2023-06,S028,20230601,2023-06-01,2023-06,Tasmania,10000.0,0.2584,80
T-S028-2023-07,S028,20230701,2023-07-01,2023-07,Tasmania,10000.0,0.2647,80
T-S028-2023-08,S028,20230801,2023-08-01,2023-08,Tasmania,10000.0,0.2471,80
T-S028-2023-09,S028,20230901,2023-09-01,2023-09,Tasmania,10000.0,0.2515,80
T-S028-2023-10,S028,20231001,2023-10-01,2023-10,Tasmania,10000.0,0.2605,80
T-S028-2023-11,S028,20231101,2023-11-01,2023-11,Tasmania,10000.0,0.2617,80
T-S028-2023-12,S028,20231201,2023-12-01,2023-12,Tasmania,10000.0,0.2658,80
T-S028-2024-01,S028,20240101,2024-01-01,2024-01,Tasmania,10000.0,0.252,80
T-S028-2024-02,S028,20240201,2024-02-01,2024-02,Tasmania,10000.0,0.259,80
T-S028-2024-03,S028,20240301,2024-03-01,2024-03,Tasmania,10000.0,0.2585,80
T-S028-2024-04,S028,20240401,2024-04-01,2024-04,Tasmania,10000.0,0.2532,80
T-S028-2024-05,S028,20240501,2024-05-01,2024-05,Tasmania,10000.0,0.2528,80
T-S028-2024-06,S028,20240601,2024-06-01,2024-06,Tasmania,10000.0,0.2583,80
T-S028-2024-07,S028,20240701,2024-07-01,2024-07,Tasmania,10000.0,0.2552,80
T-S028-2024-08,S028,20240801,2024-08-01,2024-08,Tasmania,10000.0,0.2397,80
T-S028-2024-09,S028,20240901,2024-09-01,2024-09,Tasmania,10000.0,0.2533,80
T-S028-2024-10,S028,20241001,2024-10-01,2024-10,Tasmania,10000.0,0.2525,80
T-S028-2024-11,S028,20241101,2024-11-01,2024-11,Tasmania,10000.0,0.2649,80
T-S028-2024-12,S028,20241201,2024-12-01,2024-12,Tasmania,10000.0,0.2633,80
T-S028-2025-01,S028,20250101,2025-01-01,2025-01,Tasmania,10000.0,0.2495,80
T-S028-2025-02,S028,20250201,2025-02-01,2025-02,Tasmania,10000.0,0.2438,80
T-S028-2025-03,S028,20250301,2025-03-01,2025-03,Tasmania,10000.0,0.2595,80
T-S028-2025-04,S028,20250401,2025-04-01,2025-04,Tasmania,10000.0,0.255,80
T-S028-2025-05,S028,20250501,2025-05-01,2025-05,Tasmania,10000.0,0.2621,80
T-S028-2025-06,S028,20250601,2025-06-01,2025-06,Tasmania,10000.0,0.2471,80
T-S028-2025-07,S028,20250701,2025-07-01,2025-07,Tasmania,10000.0,0.2707,80
T-S028-2025-08,S028,20250801,2025-08-01,2025-08,Tasmania,10000.0,0.2738,80
T-S028-2025-09,S028,20250901,2025-09-01,2025-09,Tasmania,10000.0,0.2478,80
T-S028-2025-10,S028,20251001,2025-10-01,2025-10,Tasmania,10000.0,0.2394,80
T-S028-2025-11,S028,20251101,2025-11-01,2025-11,Tasmania,10000.0,0.2389,80
T-S028-2025-12,S028,20251201,2025-12-01,2025-12,Tasmania,10000.0,0.254,80
T-S029-2023-01,S029,20230101,2023-01-01,2023-01,ACT,10000.0,0.2332,80
T-S029-2023-02,S029,20230201,2023-02-01,2023-02,ACT,10000.0,0.2427,80
T-S029-2023-03,S029,20230301,2023-03-01,2023-03,ACT,10000.0,0.2464,80
T-S029-2023-04,S029,20230401,2023-04-01,2023-04,ACT,10000.0,0.2439,80
T-S029-2023-05,S029,20230501,2023-05-01,2023-05,ACT,10000.0,0.2452,80
T-S029-2023-06,S029,20230601,2023-06-01,2023-06,ACT,10000.0,0.2408,80
T-S029-2023-07,S029,20230701,2023-07-01,2023-07,ACT,10000.0,0.255,80
T-S029-2023-08,S029,20230801,2023-08-01,2023-08,ACT,10000.0,0.2447,80
T-S029-2023-09,S029,20230901,2023-09-01,2023-09,ACT,10000.0,0.2487,80
T-S029-2023-10,S029,20231001,2023-10-01,2023-10,ACT,10000.0,0.2539,80
T-S029-2023-11,S029,20231101,2023-11-01,2023-11,ACT,11500.78,0.2396,80
T-S029-2023-12,S029,20231201,2023-12-01,2023-12,ACT,13296.92,0.2398,80
T-S029-2024-01,S029,20240101,2024-01-01,2024-01,ACT,10000.0,0.244,80
T-S029-2024-02,S029,20240201,2024-02-01,2024-02,ACT,10000.0,0.2535,80
T-S029-2024-03,S029,20240301,2024-03-01,2024-03,ACT,10000.0,0.2451,80
T-S029-2024-04,S029,20240401,2024-04-01,2024-04,ACT,10000.0,0.2463,80
T-S029-2024-05,S029,20240501,2024-05-01,2024-05,ACT,10000.0,0.2512,80
T-S029-2024-06,S029,20240601,2024-06-01,2024-06,ACT,10000.0,0.2632,80
T-S029-2024-07,S029,20240701,2024-07-01,2024-07,ACT,10000.0,0.2491,80
T-S029-2024-08,S029,20240801,2024-08-01,2024-08,ACT,10000.0,0.2443,80
T-S029-2024-09,S029,20240901,2024-09-01,2024-09,ACT,10000.0,0.2411,80
T-S029-2024-10,S029,20241001,2024-10-01,2024-10,ACT,10000.0,0.2431,80
T-S029-2024-11,S029,20241101,2024-11-01,2024-11,ACT,10000.0,0.2641,80
T-S029-2024-12,S029,20241201,2024-12-01,2024-12,ACT,13640.69,0.2453,83
T-S029-2025-01,S029,20250101,2025-01-01,2025-01,ACT,14830.52,0.2623,93
T-S029-2025-02,S029,20250201,2025-02-01,2025-02,ACT,10000.0,0.2389,80
T-S029-2025-03,S029,20250301,2025-03-01,2025-03,ACT,10000.0,0.2346,80
T-S029-2025-04,S029,20250401,2025-04-01,2025-04,ACT,10185.34,0.2502,80
T-S029-2025-05,S029,20250501,2025-05-01,2025-05,ACT,10000.0,0.2463,80
T-S029-2025-06,S029,20250601,2025-06-01,2025-06,ACT,10000.0,0.2513,80
T-S029-2025-07,S029,20250701,2025-07-01,2025-07,ACT,10000.0,0.2502,80
T-S029-2025-08,S029,20250801,2025-08-01,2025-08,ACT,10236.13,0.2489,80
T-S029-2025-09,S029,20250901,2025-09-01,2025-09,ACT,10000.0,0.2434,80
T-S029-2025-10,S029,20251001,2025-10-01,2025-10,ACT,10000.0,0.2515,80
T-S029-2025-11,S029,20251101,2025-11-01,2025-11,ACT,12289.09,0.2451,80
T-S029-2025-12,S029,20251201,2025-12-01,2025-12,ACT,16757.71,0.2449,100
T-S030-2023-01,S030,20230101,2023-01-01,2023-01,Northern Territory,10000.0,0.2444,80
T-S030-2023-02,S030,20230201,2023-02-01,2023-02,Northern Territory,10000.0,0.2418,80
T-S030-2023-03,S030,20230301,2023-03-01,2023-03,Northern Territory,10000.0,0.2499,80
T-S030-2023-04,S030,20230401,2023-04-01,2023-04,Northern Territory,10000.0,0.2614,80
T-S030-2023-05,S030,20230501,2023-05-01,2023-05,Northern Territory,10000.0,0.2449,80
T-S030-2023-06,S030,20230601,2023-06-01,2023-06,Northern Territory,10000.0,0.2333,80
T-S030-2023-07,S030,20230701,2023-07-01,2023-07,Northern Territory,10000.0,0.257,80
T-S030-2023-08,S030,20230801,2023-08-01,2023-08,Northern Territory,10000.0,0.242,80
T-S030-2023-09,S030,20230901,2023-09-01,2023-09,Northern Territory,10000.0,0.2375,80
T-S030-2023-10,S030,20231001,2023-10-01,2023-10,Northern Territory,10000.0,0.2438,80
T-S030-2023-11,S030,20231101,2023-11-01,2023-11,Northern Territory,10000.0,0.2556,80
T-S030-2023-12,S030,20231201,2023-12-01,2023-12,Northern Territory,10000.0,0.2539,80
T-S030-2024-01,S030,20240101,2024-01-01,2024-01,Northern Territory,10000.0,0.2665,80
T-S030-2024-02,S030,20240201,2024-02-01,2024-02,Northern Territory,10000.0,0.2518,80
T-S030-2024-03,S030,20240301,2024-03-01,2024-03,Northern Territory,10000.0,0.2389,80
T-S030-2024-04,S030,20240401,2024-04-01,2024-04,Northern Territory,10000.0,0.2505,80
T-S030-2024-05,S030,20240501,2024-05-01,2024-05,Northern Territory,10000.0,0.2495,80
T-S030-2024-06,S030,20240601,2024-06-01,2024-06,Northern Territory,10000.0,0.2413,80
T-S030-2024-07,S030,20240701,2024-07-01,2024-07,Northern Territory,10000.0,0.2432,80
T-S030-2024-08,S030,20240801,2024-08-01,2024-08,Northern Territory,10000.0,0.2445,80
T-S030-2024-09,S030,20240901,2024-09-01,2024-09,Northern Territory,10000.0,0.2501,80
T-S030-2024-10,S030,20241001,2024-10-01,2024-10,Northern Territory,10000.0,0.2638,80
T-S030-2024-11,S030,20241101,2024-11-01,2024-11,Northern Territory,10000.0,0.2343,80
T-S030-2024-12,S030,20241201,2024-12-01,2024-12,Northern Territory,10000.0,0.2411,80
T-S030-2025-01,S030,20250101,2025-01-01,2025-01,Northern Territory,10000.0,0.2414,80
T-S030-2025-02,S030,20250201,2025-02-01,2025-02,Northern Territory,10000.0,0.2307,80
T-S030-2025-03,S030,20250301,2025-03-01,2025-03,Northern Territory,10000.0,0.2493,80
T-S030-2025-04,S030,20250401,2025-04-01,2025-04,Northern Territory,10000.0,0.2448,80
T-S030-2025-05,S030,20250501,2025-05-01,2025-05,Northern Territory,10000.0,0.2384,80
T-S030-2025-06,S030,20250601,2025-06-01,2025-06,Northern Territory,10000.0,0.2468,80
T-S030-2025-07,S030,20250701,2025-07-01,2025-07,Northern Territory,10000.0,0.2617,80
T-S030-2025-08,S030,20250801,2025-08-01,2025-08,Northern Territory,10000.0,0.2494,80
T-S030-2025-09,S030,20250901,2025-09-01,2025-09,Northern Territory,10000.0,0.2469,80
T-S030-2025-10,S030,20251001,2025-10-01,2025-10,Northern Territory,10000.0,0.2383,80
T-S030-2025-11,S030,20251101,2025-11-01,2025-11,Northern Territory,10000.0,0.2571,80
T-S030-2025-12,S030,20251201,2025-12-01,2025-12,Northern Territory,12399.32,0.2545,80
T-S031-2023-01,S031,20230101,2023-01-01,2023-01,Metro South,10000.0,0.2731,80
T-S031-2023-02,S031,20230201,2023-02-01,2023-02,Metro South,10000.0,0.249,80
T-S031-2023-03,S031,20230301,2023-03-01,2023-03,Metro South,10000.0,0.2439,80
T-S031-2023-04,S031,20230401,2023-04-01,2023-04,Metro South,10000.0,0.2583,80
T-S031-2023-05,S031,20230501,2023-05-01,2023-05,Metro South,10000.0,0.2589,80
T-S031-2023-06,S031,20230601,2023-06-01,2023-06,Metro South,10000.0,0.2665,80
T-S031-2023-07,S031,20230701,2023-07-01,2023-07,Metro South,10000.0,0.2582,80
T-S031-2023-08,S031,20230801,2023-08-01,2023-08,Metro South,10000.0,0.2683,80
T-S031-2023-09,S031,20230901,2023-09-01,2023-09,Metro South,10000.0,0.2628,80
T-S031-2023-10,S031,20231001,2023-10-01,2023-10,Metro South,10000.0,0.2554,80
T-S031-2023-11,S031,20231101,2023-11-01,2023-11,Metro South,10000.0,0.2529,80
T-S031-2023-12,S031,20231201,2023-12-01,2023-12,Metro South,10000.0,0.2589,80
T-S031-2024-01,S031,20240101,2024-01-01,2024-01,Metro South,10000.0,0.255,80
T-S031-2024-02,S031,20240201,2024-02-01,2024-02,Metro South,10000.0,0.2433,80
T-S031-2024-03,S031,20240301,2024-03-01,2024-03,Metro South,10000.0,0.2465,80
T-S031-2024-04,S031,20240401,2024-04-01,2024-04,Metro South,10000.0,0.2475,80
T-S031-2024-05,S031,20240501,2024-05-01,2024-05,Metro South,10000.0,0.2574,80
T-S031-2024-06,S031,20240601,2024-06-01,2024-06,Metro South,10000.0,0.2562,80
T-S031-2024-07,S031,20240701,2024-07-01,2024-07,Metro South,10000.0,0.2512,80
T-S031-2024-08,S031,20240801,2024-08-01,2024-08,Metro South,10000.0,0.2496,80
T-S031-2024-09,S031,20240901,2024-09-01,2024-09,Metro South,10000.0,0.2537,80
T-S031-2024-10,S031,20241001,2024-10-01,2024-10,Metro South,10000.0,0.26,80
T-S031-2024-11,S031,20241101,2024-11-01,2024-11,Metro South,10000.0,0.2555,80
T-S031-2024-12,S031,20241201,2024-12-01,2024-12,Metro South,13407.78,0.2482,80
T-S031-2025-01,S031,20250101,2025-01-01,2025-01,Metro South,12826.62,0.2521,80
T-S031-2025-02,S031,20250201,2025-02-01,2025-02,Metro South,10000.0,0.2535,80
T-S031-2025-03,S031,20250301,2025-03-01,2025-03,Metro South,10000.0,0.2589,80
T-S031-2025-04,S031,20250401,2025-04-01,2025-04,Metro South,10000.0,0.2546,80
T-S031-2025-05,S031,20250501,2025-05-01,2025-05,Metro South,10000.0,0.2363,80
T-S031-2025-06,S031,20250601,2025-06-01,2025-06,Metro South,10000.0,0.2454,80
T-S031-2025-07,S031,20250701,2025-07-01,2025-07,Metro South,10000.0,0.2564,80
T-S031-2025-08,S031,20250801,2025-08-01,2025-08,Metro South,10000.0,0.2685,80
T-S031-2025-09,S031,20250901,2025-09-01,2025-09,Metro South,10000.0,0.2429,80
T-S031-2025-10,S031,20251001,2025-10-01,2025-10,Metro South,10000.0,0.2482,80
T-S031-2025-11,S031,20251101,2025-11-01,2025-11,Metro South,10000.0,0.2627,80
T-S031-2025-12,S031,20251201,2025-12-01,2025-12,Metro South,15214.19,0.2507,80
T-S032-2023-01,S032,20230101,2023-01-01,2023-01,Metro Sydney,13150.53,0.2361,80
T-S032-2023-02,S032,20230201,2023-02-01,2023-02,Metro Sydney,12337.76,0.2344,80
T-S032-2023-03,S032,20230301,2023-03-01,2023-03,Metro Sydney,10000.0,0.253,80
T-S032-2023-04,S032,20230401,2023-04-01,2023-04,Metro Sydney,10000.0,0.2608,80
T-S032-2023-05,S032,20230501,2023-05-01,2023-05,Metro Sydney,10000.0,0.2467,80
T-S032-2023-06,S032,20230601,2023-06-01,2023-06,Metro Sydney,10000.0,0.2361,80
T-S032-2023-07,S032,20230701,2023-07-01,2023-07,Metro Sydney,12290.77,0.236,80
T-S032-2023-08,S032,20230801,2023-08-01,2023-08,Metro Sydney,13586.5,0.2532,80
T-S032-2023-09,S032,20230901,2023-09-01,2023-09,Metro Sydney,11671.01,0.239,80
T-S032-2023-10,S032,20231001,2023-10-01,2023-10,Metro Sydney,10000.0,0.2368,80
T-S032-2023-11,S032,20231101,2023-11-01,2023-11,Metro Sydney,13442.21,0.2364,80
T-S032-2023-12,S032,20231201,2023-12-01,2023-12,Metro Sydney,17153.1,0.243,105
T-S032-2024-01,S032,20240101,2024-01-01,2024-01,Metro Sydney,15436.18,0.2466,99
T-S032-2024-02,S032,20240201,2024-02-01,2024-02,Metro Sydney,12546.54,0.2394,80
T-S032-2024-03,S032,20240301,2024-03-01,2024-03,Metro Sydney,12194.05,0.2431,80
T-S032-2024-04,S032,20240401,2024-04-01,2024-04,Metro Sydney,12007.77,0.2431,81
T-S032-2024-05,S032,20240501,2024-05-01,2024-05,Metro Sydney,10248.17,0.2504,80
T-S032-2024-06,S032,20240601,2024-06-01,2024-06,Metro Sydney,10000.0,0.2411,80
T-S032-2024-07,S032,20240701,2024-07-01,2024-07,Metro Sydney,12441.3,0.2389,80
T-S032-2024-08,S032,20240801,2024-08-01,2024-08,Metro Sydney,13113.58,0.2432,80
T-S032-2024-09,S032,20240901,2024-09-01,2024-09,Metro Sydney,11009.1,0.2516,80
T-S032-2024-10,S032,20241001,2024-10-01,2024-10,Metro Sydney,10000.0,0.2581,80
T-S032-2024-11,S032,20241101,2024-11-01,2024-11,Metro Sydney,11641.31,0.2499,80
T-S032-2024-12,S032,20241201,2024-12-01,2024-12,Metro Sydney,15816.84,0.2603,94
T-S032-2025-01,S032,20250101,2025-01-01,2025-01,Metro Sydney,17300.63,0.2506,98
T-S032-2025-02,S032,20250201,2025-02-01,2025-02,Metro Sydney,13835.99,0.2534,90
T-S032-2025-03,S032,20250301,2025-03-01,2025-03,Metro Sydney,12975.43,0.2404,80
T-S032-2025-04,S032,20250401,2025-04-01,2025-04,Metro Sydney,12826.09,0.238,80
T-S032-2025-05,S032,20250501,2025-05-01,2025-05,Metro Sydney,12313.15,0.2383,80
T-S032-2025-06,S032,20250601,2025-06-01,2025-06,Metro Sydney,12150.44,0.2235,80
T-S032-2025-07,S032,20250701,2025-07-01,2025-07,Metro Sydney,14402.34,0.2495,98
T-S032-2025-08,S032,20250801,2025-08-01,2025-08,Metro Sydney,14724.24,0.2526,80
T-S032-2025-09,S032,20250901,2025-09-01,2025-09,Metro Sydney,12934.55,0.2432,80
T-S032-2025-10,S032,20251001,2025-10-01,2025-10,Metro Sydney,12964.41,0.2579,80
T-S032-2025-11,S032,20251101,2025-11-01,2025-11,Metro Sydney,15517.96,0.2405,80
T-S032-2025-12,S032,20251201,2025-12-01,2025-12,Metro Sydney,21720.01,0.2459,119
T-S033-2023-01,S033,20230101,2023-01-01,2023-01,South East QLD,10000.0,0.2529,80
T-S033-2023-02,S033,20230201,2023-02-01,2023-02,South East QLD,10000.0,0.2624,80
T-S033-2023-03,S033,20230301,2023-03-01,2023-03,South East QLD,10000.0,0.2692,80
T-S033-2023-04,S033,20230401,2023-04-01,2023-04,South East QLD,10000.0,0.2791,80
T-S033-2023-05,S033,20230501,2023-05-01,2023-05,South East QLD,10000.0,0.2649,80
T-S033-2023-06,S033,20230601,2023-06-01,2023-06,South East QLD,10000.0,0.2721,80
T-S033-2023-07,S033,20230701,2023-07-01,2023-07,South East QLD,10000.0,0.264,80
T-S033-2023-08,S033,20230801,2023-08-01,2023-08,South East QLD,10000.0,0.269,80
T-S033-2023-09,S033,20230901,2023-09-01,2023-09,South East QLD,10000.0,0.2657,80
T-S033-2023-10,S033,20231001,2023-10-01,2023-10,South East QLD,10000.0,0.2631,80
T-S033-2023-11,S033,20231101,2023-11-01,2023-11,South East QLD,10000.0,0.2679,80
T-S033-2023-12,S033,20231201,2023-12-01,2023-12,South East QLD,10000.0,0.2619,80
T-S033-2024-01,S033,20240101,2024-01-01,2024-01,South East QLD,10000.0,0.2689,80
T-S033-2024-02,S033,20240201,2024-02-01,2024-02,South East QLD,10000.0,0.2691,80
T-S033-2024-03,S033,20240301,2024-03-01,2024-03,South East QLD,10000.0,0.2705,80
T-S033-2024-04,S033,20240401,2024-04-01,2024-04,South East QLD,10000.0,0.2568,80
T-S033-2024-05,S033,20240501,2024-05-01,2024-05,South East QLD,10000.0,0.2426,80
T-S033-2024-06,S033,20240601,2024-06-01,2024-06,South East QLD,10000.0,0.2732,80
T-S033-2024-07,S033,20240701,2024-07-01,2024-07,South East QLD,10000.0,0.2767,80
T-S033-2024-08,S033,20240801,2024-08-01,2024-08,South East QLD,10000.0,0.267,80
T-S033-2024-09,S033,20240901,2024-09-01,2024-09,South East QLD,10000.0,0.2573,80
T-S033-2024-10,S033,20241001,2024-10-01,2024-10,South East QLD,10000.0,0.2809,80
T-S033-2024-11,S033,20241101,2024-11-01,2024-11,South East QLD,10000.0,0.2842,80
